DELT,TA,QA,UA,U1,V1,SSG,LLG,RAIN,RHOO,COSZ,OMG,DECLIN
6.00000000000000000e+01,2.96346039145130192e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.29218338013585935e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.21353708903984381e-01,3.14159265358979312e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96357873660466794e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.28356373191647322e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.20395970212941505e-01,3.18522588488965308e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96369606169612155e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.27482926702135160e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.19425474113483521e-01,3.22885911618950860e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96381236449196138e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.26598015174211582e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.18442239082457257e-01,3.27249234748936857e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96392764277794981e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.25701655455316427e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.17446283839240428e-01,3.31612557878922853e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96404189435935507e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.24793864610846754e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.16437627345385253e-01,3.35975881008908406e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96415511706099153e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.23874659923831700e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.15416288804257405e-01,3.40339204138894402e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96426730872726182e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.22944058894603472e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.14382287660670534e-01,3.44702527268879955e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96437846722219888e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.22002079240464127e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.13335643600515668e-01,3.49065850398865951e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96448859042950460e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.21048738895348720e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.12276376550387513e-01,3.53429173528851504e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96459767625259246e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.20084056009482879e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.11204506677203208e-01,3.57792496658837500e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96470572261462507e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.19108048949038562e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.10120054387820621e-01,3.62155819788823052e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96481272745855620e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.18120736295782763e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.09023040328647558e-01,3.66519142918809493e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96491868874716658e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.17122136846725880e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.07913485385250962e-01,3.70882466048795045e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96502360446310718e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.16112269613761555e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.06791410681957233e-01,3.75245789178781042e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96512747260893377e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.15091153823306286e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.05656837581451435e-01,3.79609112308766594e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96523029120714625e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.14058808915932786e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.04509787684369737e-01,3.83972435438752591e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96533205830022723e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.13015254546000165e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.03350282828889073e-01,3.88335758568738143e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96543277195067731e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.11960510581279209e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.02178345090310252e-01,3.92699081698724139e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96553243024105427e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.10894597102574721e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,9.00993996780638629e-01,3.97062404828710136e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96563103127400723e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.09817534403342847e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.99797260448158776e-01,4.01425727958695688e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96572857317231524e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.08729342989304769e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.98588158877005272e-01,4.05789051088681685e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96582505407892143e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.07630043578056416e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.97366715086729383e-01,4.10152374218667237e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96592047215696766e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.06519657098674088e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.96132952331860078e-01,4.14515697348653234e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96601482558983207e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.05398204691315527e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.94886894101461716e-01,4.18879020478638786e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96610811258116087e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.04265707706818148e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.93628564118686852e-01,4.23242343608625227e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96620033135490360e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.03122187706292380e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.92357986340324816e-01,4.27605666738610779e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96629148015534895e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.01967666460710120e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.91075184956344635e-01,4.31968989868596775e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96638155724715432e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.00802165950492167e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.89780184389435735e-01,4.36332312998582328e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96647056091538218e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.99625708365087917e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.88473009294542093e-01,4.40695636128568324e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96655848946553078e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.98438316102554040e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.87153684558393385e-01,4.45058959258553877e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96664534122356713e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.97240011769127705e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.85822235299030813e-01,4.49422282388539873e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96673111453595880e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.96030818178796153e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.84478686865329045e-01,4.53785605518525426e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96681580776970634e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.94810758352862081e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.83123064836513372e-01,4.58148928648511422e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96689941931237172e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.93579855519505941e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.81755395021673216e-01,4.62512251778497419e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96698194757211240e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.92338133113343588e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.80375703459270631e-01,4.66875574908482971e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96706339097770922e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.91085614774979490e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.78984016416643921e-01,4.71238898038468967e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96714374797859648e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.89822324350557665e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.77580360389508485e-01,4.75602221168454520e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96722301704489382e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.88548285891306250e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.76164762101451444e-01,4.79965544298440960e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96730119666743121e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.87263523653081734e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.74737248503424158e-01,4.84328867428426513e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96737828535778192e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.85968062095904543e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.73297846773227304e-01,4.88692190558412509e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96745428164828866e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.84661925883495883e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.71846584314995399e-01,4.93055513688398062e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96752918409209144e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.83345139882806052e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.70383488758673329e-01,4.97418836818384058e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96760299126315545e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.82017729163542754e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.68908587959491996e-01,5.01782159948369610e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96767570175629885e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.80679718997692248e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.67421909997435847e-01,5.06145483078355607e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96774731418721899e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.79331134859039935e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.65923483176711084e-01,5.10508806208341159e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96781782719251737e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.77972002422683317e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.64413336025203649e-01,5.14872129338327156e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96788723942972865e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.76602347564545312e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.62891497293939214e-01,5.19235452468312708e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96795554957734396e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.75222196360879707e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.61357995956532951e-01,5.23598775598298705e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96802275633483646e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.73831575087776059e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.59812861208640089e-01,5.27962098728284701e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96808885842268637e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.72430510220659244e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.58256122467399130e-01,5.32325421858270253e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96815385458240542e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.71019028433784115e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.56687809370871189e-01,5.36688744988256694e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96821774357655954e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.69597156599729828e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.55107951777477560e-01,5.41052068118242246e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96828052418879565e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.68164921788886204e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.53516579765429162e-01,5.45415391248228243e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96834219522386036e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.66722351268939860e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.51913723632155451e-01,5.49778714378213795e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96840275550762669e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.65269472504353644e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.50299413893726319e-01,5.54142037508199792e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96846220388711401e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.63806313155845373e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.48673681284272674e-01,5.58505360638185344e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96852053923051074e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.62332901079859539e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.47036556755399461e-01,5.62868683768171341e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96857776042719593e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.60849264328038544e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.45388071475598357e-01,5.67232006898156893e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96863386638776092e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.59355431146687124e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.43728256829652357e-01,5.71595330028142889e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96868885604402806e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.57851429976236204e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.42057144418040249e-01,5.75958653158128442e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96874272834907515e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.56337289450699814e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.40374766056333100e-01,5.80321976288114438e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96879548227724968e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.54813038397131095e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.38681153774590071e-01,5.84685299418099991e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96884711682419379e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.53278705835072628e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.36976339816747350e-01,5.89048622548085987e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96889763100685968e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.51734320976004938e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.35260356640005530e-01,5.93411945678072428e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96894702386353060e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.50179913222789764e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.33533236914210884e-01,5.97775268808057980e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96899529445383735e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.48615512169109934e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.31795013521233306e-01,6.02138591938043977e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96904244185877758e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.47041147598906605e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.30045719554340700e-01,6.06501915068029529e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96908846518073233e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.45456849485811290e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.28285388317568150e-01,6.10865238198015525e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96913336354348473e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.43862647992576967e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.26514053325085540e-01,6.15228561328001078e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96917713609223370e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.42258573470501688e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.24731748300557399e-01,6.19591884457987074e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96921978199361376e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.40644656458852410e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.22938507176502632e-01,6.23955207587972627e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96926130043570822e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.39020927684282242e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.21134364093646929e-01,6.28318530717958623e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96930169062806556e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.37387418060247001e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.19319353400274397e-01,6.32681853847944176e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96934095180171482e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.35744158686414721e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.17493509651571859e-01,6.37045176977930172e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96937908320918041e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.34091180848075510e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.15656867608972824e-01,6.41408500107915724e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96941608412449398e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.32428516015544574e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.13809462239494019e-01,6.45771823237901721e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96945195384321266e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.30756195843563887e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.11951328715071030e-01,6.50135146367887273e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96948669168242873e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.29074252170698401e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.10082502411887062e-01,6.54498469497873714e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96952029698078263e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.27382717018731682e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.08203018909701809e-01,6.58861792627859710e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96955276909847953e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.25681622592054623e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.06312913991171776e-01,6.63225115757845263e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96958410741729551e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.23971001277052892e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.04412223641169932e-01,6.67588438887831259e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96961431134059524e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.22250885641490754e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.02500984046100818e-01,6.71951762017816812e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96964338029333931e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.20521308433890113e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,8.00579231593211205e-01,6.76315085147802808e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96967131372209622e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.18782302582908073e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,7.98647002869897871e-01,6.80678408277788360e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96969811109505486e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.17033901196709166e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,7.96704334663010161e-01,6.85041731407774357e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96972377190203076e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.15276137562335748e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,7.94751263958150878e-01,6.89405054537759909e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96974829565447976e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.13509045145073287e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,7.92787827938970291e-01,6.93768377667746350e-01,4.00000000000000022e-01
6.00000000000000000e+01,2.96977168188550479e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,7.11732657587814629e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,7.90814063986460702e-01,6.98131700797731902e-01,4.00000000000000022e-01
